video_id,comment
VDwxEagh188,"I am buy this phone tomorrow, if they use the virtual ram for background processes and the physical ram is not being used for that then its already good. N1 killer on smartphones are the background apps running. If you have a LCD screen like me and going to super Amoled, then the screen is going to be God tier and it has a good camera for me coming from a Nokia G20. The Nokia G20 that I have has sometimes artifacting in the instagram and youtube shorts, can't watch 720p 60fps video without lagging and on some objects the camera does not focus. Nokia G20 is not a bad phone, it's software is not good. I don't blame the hardware, but I always blame the software."
VDwxEagh188,A15 is a AMOLED  bro not lcd
VDwxEagh188,Could you please name the case you are using again I'm unable to find it. I need that case. 😁🇬🇧👍
VDwxEagh188,we got 8/256 variant here....
VDwxEagh188,"Sir ,how is the call quality.Is the voice clear ?"
VDwxEagh188,My only concern with this phone is camera quality... How good is the camera guys? Especially compared to the Redmi Note 13
VDwxEagh188,👍👍👍👍👍👍👍👍👍👍👍👍
VDwxEagh188,"sir, you accidentally leaked your phone number!"
VDwxEagh188,on one ui 6.0 not 6.1 will come soon tho
VDwxEagh188,A15 or a34 who worth to buy??
VDwxEagh188,How strong its build in Bluetooth?
VDwxEagh188,But i am facing problem like its draining 2x faster than normal playing of 5 to 6 min of utube consumes exactly 1% every time any solution for this...?
VDwxEagh188,I'm overseas is it okay  for the Caribbean 🇭🇹 Halla 256 GB
VDwxEagh188,💪🏿💪🏿💪🏿💪🏿💪🏿💪🏿
VDwxEagh188,Have the blue
VDwxEagh188,The RAM you showed is just like the A14.2gig RAM expandable to 4gig
VDwxEagh188,This phone takes good pictures in the back but the selfie camera is not as crispy and detailed like the back camera is doing I just got this phone 3 days ago and I like everything about it except the selfie camera I have a Huawei p30 lite and the selfie camera is 34mp and takes really good detail pictures in the back and front and I paid 200 something for that one and I paid 200 something for the new galaxy a15 but that selfie camera is not it
VDwxEagh188,Buy OnePlus 12 awesome phone
VDwxEagh188,Boss
VDwxEagh188,wow
VDwxEagh188,"The mediatek helio g99 is ridiculously slow and  freezes compared to snapdragon both with 4gb.

Snapdragon is faster"
VDwxEagh188,#Imstillere
VDwxEagh188,#imstillhere
iso6qgCo6vI,"🟢If the Video was helpful, don't forget to hit the 👍
👉Find More Helpful A15 Videos Here➡https://bit.ly/LearnMyA15
🛒These go great with the A15 ➡ https://amzn.to/3Tc8i8v"
iso6qgCo6vI,"I am a 76 years young man. I find the step by step explanatory instructions on the  videos so clear to understand. Wayne, conveys information in a well articulated manner. Thank you so much.     Yvan"
iso6qgCo6vI,"I'm a 73 yr old woman getting my first smartphone.  I've been feeling a little fearful and overwhelmed with the technology.  I wouldn't even know how to turn it on.  Thank you so much for a clear, easily understandable training.  I'm feeling a lot more confident about the phone arriving on Monday."
iso6qgCo6vI,Outstanding!  A non-tech-savvy family member just bought one of these phones and I have had my hands full trying to explain to him how his phone works.  This video is a perfect introduction to the A15.
iso6qgCo6vI,"I'm 75 and I just got my first cell phone. I've never subscribed to or ""Liked"" a video in my life, but this one saved my Galaxy in more ways than one."
iso6qgCo6vI,You have changed my world with this video! Thank you for clear and understandable instructions for us older folks
iso6qgCo6vI,"Very nice presentation for beginners and old farts. I'm an old fart, and these phones scare me. You made me so comfortable with my new A15 . I had an older version Galaxy J7, and only did the basics with it. I feel more at home when I pick it up now. your video gets 2 thumbs up for clarity and complete explanations for what you covered. Thanks"
iso6qgCo6vI,I just purchased a Samsung Galaxy. I am a senior citizen and this video was very informative. I thank you very much. I will be watching more of your videos.
iso6qgCo6vI,"Thanks Wayne!  Just got this phone today - an upgrade from my Samsung A11.  It's pretty similar but your tutorial is appreciated!  Oh, I am really looking forward to you explaining how to put in a 4 digit security password!  Great stuff, Wayne!"
iso6qgCo6vI,"When it comes to cell phones, you can't find anyone more green at it.  I literally knew zip; however, your style in explaining is excellent, easy to understand, and done at a pace where learning takes place more easily.  Many kudos to you.  I look forward to the next video.  Now I feel much less frustrated in that I'm starting to get it!"
iso6qgCo6vI,I LOVED ALL OF IT. I JUST GOT THE PHONE HAVING AN LG IN THE PAST FROM 9 YEARS AGO. YOU ARE AWESOME. I COULD NOT HAVE GOT THIS INFO IN THE STORE
iso6qgCo6vI,At last-a great presentation for us older folks without silly music and clear speech.Well done!(England).
iso6qgCo6vI,"Thank you for making this phone easy to understand, Just changed from years of Flip phones, have been afraid to make the change, Great Video."
iso6qgCo6vI,"After updating from a phone that was 7-9 years old, this was very valuable. Well presented !"
iso6qgCo6vI,"I have never had a Samsung, my mom just bought this phone and I sent her this tutorial and she can actually follow it!! You really out here helping people so much. And not being condescending or making people feel stupid. Thank You😃"
iso6qgCo6vI,I have been waiting for such type of information for a long time . I am satisfied .Very kind of you. Thanks.
iso6qgCo6vI,"Thank you very much indeed for such a great presentation.   Very easy to understand and I can now do everything on my new A15  (at the age of 81 years!)     You are a brilliant tutor!   From Herefordshire, England."
iso6qgCo6vI,That whole thing was AWESOME!! Thank u so much.  At 88 going from Galaxy 6 to A15 I really needed lots of help.
iso6qgCo6vI,Thank you very much. Brilliant video for a technophobe like me!
iso6qgCo6vI,"Thank you for explaining this well.  Some of it is over my head, and I can only do a little at a time.  I have had this phone for about a month and was so happy when I found your video!  There’s so much I don’t know how to do.  I’ll keep listening.  I may have to play this a few times,  but am grateful you made it.  ❤

My gripe is the lady at the T-Mobile store was mean.  She made me cry and feel so stupid I just got my stuff and left.  T-Mobile, however, responded quickly and so caringly — they are not going to bill me till December because the woman was so mean, and they said they don’t tolerate that — especially being so nasty to a 25-year customer.  Good service from T-Mobile!"
iso6qgCo6vI,Thank you. ALL great information.  I would love to know how to change ringtones and incoming messages for my Favorite people in my contacts.
iso6qgCo6vI,Thankyou for making it nice & clear for us Oldies will be setting my A15 up tomorrow!
iso6qgCo6vI,"FINALLY!!!!!  GREAT VIDEO FOR 80 YEAR OLD LADIES!!!!  NICE AND PATIENT, NO ""SALAD LANGUAGE"".  SIMPLE INSTRUCTIONS!  THIS NEW PHONE HAS BEEN DRIVING ME NUTS.  THANKS SOOOOOO MUCH.  I'LL BE LOOKING FOR MORE FROM YOU."
iso6qgCo6vI,"This video for the phone I just bought was a life saver!  Am elderly and very tech challenged!  Tried the first video by someone else and immediately turned it off.  Then I found your video.  Easy to understand and pause, as needed.  I highly recommend this video.  Liked and subscribed.  Going to watch all of your videos that pertain to my Samsung Galaxy 15.  Was seriously about to turn in and pay the restocking fee to get rid of the phone.  With your help, am going to be able to maneuver the phone and do everything I need to do!  Thank you so much!"
iso6qgCo6vI,"Well done mate, good job. Thank You !!!"
iso6qgCo6vI,"2 issues I have with my A15.
the first is the size of the bubble when texting.  I've read that there is no way to enlarge this at all in the vertical mode in order to see more than 4 lines of text and edit them.  The only recommendation was to go landscape in order to get a wider bubble, which is still only 4 lines though.  Is there another way?
Next, and this could just be an issue with the app, but using the GPS which I do often, I get a text or email that I want/need to look at but the controls for the app only shrink it but it still covers up a lot of my messages even though I can move it around.  The ""home screen button"" just isn't there.  Suggestions?"
iso6qgCo6vI,"How to make a call at 24:02!  So many of these ""basic"" videos assume we already know that.  I'm 78  and this is my first cell phone of any kind.  As AT&T cut my landline off I was home alone with no way to call 911 in an emergency.  Now I can!  Thank you!"
iso6qgCo6vI,Huge thanks - after charging up my phone I was clueless how to even switch it on and thank goodness for your video - I'm at 30 mins and will continue the rest tomorrow - amazingly helpful! 😁
iso6qgCo6vI,believe it or not I wasn't swiping the phone right and had to call everyone back.  Thank you and I will watch it again.
iso6qgCo6vI,"Thanks! Just got this phone today to replace my iPhone 6 that went a little crazy. Your video is EXACTLY what is needed for older folks that don't have their heads up their phone 24/7 need to understand and adapt quickly to the basic functions and navigation of this phone. I am off to a great start and already feel more comfortable with this Samsung than I do with any of my Apple devices,thanks to your great tutelage."
iso6qgCo6vI,"Thank you so much for the video.  The section on how to add a different email was my absolute favorite, I now have my email on my phone, very pleased!"
iso6qgCo6vI,"fANTASTIC vIDEO , thank you very very much.
I am 80 years old ans still learning.!!!
Looking forward to your next videos.
Thank you once again."
iso6qgCo6vI,"I'm helping a friend navigate this particular phone he just bought yesterday. I have the a11 and learned so much about my phone, thanks for keeping it simple!👍❤"
iso6qgCo6vI,"I too am an old fart, ploughing through 150 pages made my head spin,but you have made it so simple ,thank you"
iso6qgCo6vI,"Thank you so much. This  phone is a bit smater than the flip phone. This is a great help, thanks again R@R."
iso6qgCo6vI,"😃😃😃I SUBSCRIBED, THANK YOU FOR YOUR HELP!"
iso6qgCo6vI,great video can't figure out how to set up voicemail
iso6qgCo6vI,"This video was well explained. Just got this phone, so I am starting from scratch, from a Flip Phone. Big difference  with so much to learn."
iso6qgCo6vI,"Thank you, thank you, and thank you!!! You explained nav'ing the phone so well! I'm a lot more confident using this ""thing"" now."
iso6qgCo6vI,Hey thanks a lot for this video. I haven’t used Android in many years and this is such a help.
iso6qgCo6vI,"Thank you for providing such clear instructions!  You now have a new subscriber, one who is truly a dinosaur in the age of technology!"
iso6qgCo6vI,This was a very helpful video.  Thank you!  Shortcuts on how to navigate were awesome.  I used to hunt for settings!!
iso6qgCo6vI,I just ordered this phone today. Your video was so helpful for knowing what to expect. Makes me happy that I selected this phone. I tapped on the thumbs up but it went to the thumb down for some reason. Look forward to watching some more of your helpful videos.
iso6qgCo6vI,Thank you.  I was going back to the shop tomorrow!!!! X
